,time,O,H,L,C,volume,outstanding_share,turnover,diff,up,down,avg_up,avg_down,rsi,lowest,highest,RSV,K,D,J,predict,5d,25d,s-l,signal,market,strategy
2478,2012/10/15,179.6628958,179.6628958,174.1926649,175.7311674,4325389,1213920000,0.003563158,-4.2736179000000005,0.0,-4.2736179000000005,1.6809563669999998,1.70944715,49.57983197,162.3974796,187.69729740000002,52.70270286,66.00788697,67.12573866,63.77218358,,180.38086365999976,174.55506774000008,5.825795919999678,1,-0.023741690493824907,-0.023741690493824907
2479,2012/10/16,175.9021121,179.15006169999998,174.7054991,175.0473885,3354158,1213920000,0.00276308,-0.6837789000000001,0.0,-0.6837789000000001,1.595484017,1.8234103,46.66666673,164.9616503,187.69729740000002,44.36090231,58.79222542,64.34790091,47.68087442,,178.8765501599997,174.84909264800007,4.027457511999643,1,-0.0038910508028640045,-0.0038910508028640045
2480,2012/10/17,176.585891,176.75683569999998,173.5088861,175.5602227,3067726,1213920000,0.002527124,0.5128342,0.5128342,0.0,0.655288083,1.8234103,26.43678181,170.4318812,187.69729740000002,29.70297061,49.09580715,59.26386966,28.75968213,,177.03034723999968,175.1567931360001,1.873554103999595,1,0.0029296878085101064,0.0029296878085101064
2481,2012/10/18,175.7311674,185.47501609999998,175.5602227,184.962182,9726570,1213920000,0.00801253,9.401959300000001,9.401959300000001,0.0,1.8519010830000002,1.8234103,50.38759686,173.5088861,187.69729740000002,80.72289179,59.63816869,59.388636,60.13723408,,178.2611491799997,175.7174918040001,2.543657375999601,1,0.053554040632918465,0.053554040632918465
2482,2012/10/19,185.1331267,185.81690559999998,182.7399007,184.7912373,3794334,1213920000,0.0031256870000000003,-0.1709447,0.0,-0.1709447,1.8519010830000002,0.854723583,68.42105247,173.5088861,187.69729740000002,79.51807261,66.26480333,61.68069178,75.43302644,,179.2184395799997,175.89527430800007,3.323165271999642,1,-0.000924214334798501,-0.000924214334798501
2483,2012/10/22,183.5946243,192.6546942,182.56895600000001,191.62902590000002,7932947,1213920000,0.006534983,6.8377886,6.8377886,0.0,2.7920970169999997,0.854723583,76.56249986,173.5088861,192.6546942,94.6428571,75.72415459,66.36184605,94.44877166,,182.3980112799997,176.16878585200007,6.229225427999637,1,0.037002775131047994,0.037002775131047994
2484,2012/10/23,191.62902590000002,192.8256389,185.9878503,186.84257390000002,5588456,1213920000,0.0046036440000000005,-4.786452,0.0,-4.786452,2.7920970169999997,0.9401959329999999,74.80916032,173.5088861,192.8256389,69.02654881,73.49161933,68.73843714,82.9979837,,184.75704835999971,176.4149462440001,8.342102115999609,1,-0.02497769832894614,-0.02497769832894614
2485,2012/10/24,184.6202926,188.0391869,183.765569,185.47501609999998,2949401,1213920000,0.00242965,-1.3675578000000002,0.0,-1.3675578000000002,2.7920970169999997,1.054159083,72.59259249,173.5088861,192.8256389,61.94690238,69.64338035,69.04008488,70.84997128,,186.74000703999974,176.4833241280001,10.256682911999633,1,-0.007319305078359539,-0.007319305078359539
2486,2012/10/25,186.32973969999998,187.355408,179.8338405,180.5176194,4521504,1213920000,0.0037247129999999997,-4.9573967,0.0,-4.9573967,2.70662465,1.880391867,59.00621112,173.5088861,192.8256389,36.28318575,58.52331548,65.53449508,44.50095629,,185.85109451999975,176.51751307200007,9.333581447999677,1,-0.02672811036353906,-0.02672811036353906
2487,2012/10/26,180.68856409999998,181.372343,170.6028259,173.8507755,6211072,1213920000,0.005116541,-6.6668439,0.0,-6.6668439,1.139631433,2.991532517,27.58620687,170.6028259,192.8256389,14.61538465,43.88733854,58.31877623,15.02446315,,183.66300215999973,176.2029747960001,7.460027363999643,1,-0.03693181819126079,-0.03693181819126079
2488,2012/10/29,172.6541625,175.7311674,171.79943889999998,174.36360969999998,2695383,1213920000,0.002220396,0.5128342,0.5128342,0.0,1.2251038,2.9630417330000003,29.25170079,170.6028259,192.8256389,16.923077199999998,34.89925143,50.51226796,3.67321835,,180.20991891999975,176.31237941600008,3.897539503999667,1,0.002949852817883958,0.002949852817883958
2489,2012/10/30,174.5345544,176.07305680000002,173.1669966,174.7054991,2570924,1213920000,0.002117869,0.3418894,0.3418894,0.0,0.142453933,2.9630417330000003,4.587156081,170.6028259,192.8256389,18.461538600000004,29.42001382,43.48151658,1.297008289,,177.78250395999973,176.49016192000008,1.292342039999653,1,0.001960784137173155,0.001960784137173155
2490,2012/10/31,176.07305680000002,176.41494619999997,171.1156601,172.8251072,4299326,1213920000,0.003541688,-1.8803918999999998,0.0,-1.8803918999999998,0.142453933,2.4786983830000002,5.434782726,170.6028259,192.8256389,10.0,22.94667588,36.63656968,-4.433111726,,175.25252217999974,176.54486422800008,-1.2923420480003358,-1,-0.010763209570888721,-0.010763209570888721
2491,2012/11/1,172.8251072,181.0304535,172.8251072,178.979117,8157857,1213920000,0.006720259,6.1540098,6.1540098,0.0,1.168122233,2.250772083,34.16666691,170.6028259,192.8256389,37.692307899999996,27.86188655,33.711675299999996,16.16230905,,174.94482169999975,177.11240068400005,-2.1675789840003006,-1,0.03560830888349087,-0.03560830888349087
2492,2012/11/2,179.3210064,183.93651369999998,175.7311674,183.2527348,7752387,1213920000,0.0063862419999999994,4.2736178,4.2736178,0.0,1.880391867,1.4245393,56.89655160000001,170.6028259,192.8256389,56.92307675,37.54894995,34.99076685,42.66531615,,176.82521355999975,177.85088185200004,-1.0256682920002902,-1,0.023877745469042644,-0.023877745469042644
2493,2012/11/5,183.42367959999999,186.32973969999998,182.0561218,183.08179009999998,7654040,1213920000,0.006305226,-0.1709447,0.0,-0.1709447,1.880391867,0.34188943299999996,84.61538449999999,170.6028259,188.0391869,71.56862719,48.88884236,39.62345869,67.41960971,,178.56884963999977,178.49363398000006,0.07521565999971358,1,-0.0009328357374126517,0.0009328357374126517
