,time,O,H,L,C,volume,outstanding_share,turnover,diff,up,down,avg_up,avg_down,rsi,lowest,highest,RSV,K,D,J,predict,5d,25d,s-l,signal,market,strategy
432,2008/4/22,4.616566866,4.72744511,4.485528942,4.697205589,47403725,6493506000.0,0.007300174,0.060479042000000004,0.060479042000000004,0.0,0.028559547999999997,0.062159015,31.48148148,4.485528942,5.140718563,32.30769231,20.0745226,21.60343527,17.01669728,,4.695189620799997,4.988311377200003,-0.29312175640000593,-1,0.013043478278685683,-0.013043478278685683
433,2008/4/23,4.656886228,4.858483034,4.596407186,4.818163673,71293235,6493506000.0,0.010979158999999999,0.12095808400000001,0.12095808400000001,0.0,0.045359280999999994,0.062159015,42.1875,4.485528942,5.140718563,50.76923077,30.30609199,24.50432084,41.90963429,,4.687125748599998,4.982666666640003,-0.2955409180400048,-1,0.025751072996093916,-0.025751072996093916
434,2008/4/24,5.140718563,5.291916168,5.029840319,5.251596806,231778763,6493506000.0,0.035693932000000005,0.433433134,0.433433134,0.0,0.11759813699999999,0.052079175,69.30693069,4.485528942,5.291916168,95.0,51.87072799,33.62645656,88.35927086,,4.789940119799998,4.989924151640002,-0.19998403184000413,-1,0.0899581588373326,-0.0899581588373326
435,2008/4/25,5.201197605,5.201197605,5.070159681,5.100399202,102942306,6493506000.0,0.015853116,-0.151197605,0.0,-0.151197605,0.11759813699999999,0.057119095,67.30769231,4.485528942,5.291916168,76.25,59.997152,42.41668837,95.15807925,,4.900818363399997,4.989924151640002,-0.08910578824000481,-1,-0.028790786799789192,0.028790786799789192
436,2008/4/28,5.03992016,5.080239521,4.999600798,5.009680639,47932617,6493506000.0,0.007381624,-0.090718563,0.0,-0.090718563,0.11759813699999999,0.040319361,74.46808511,4.485528942,5.291916168,65.0,61.664768,48.83271491,87.32887417,,4.975409181799998,4.986698602760003,-0.011289420960005181,-1,-0.017786561288070768,0.017786561288070768
437,2008/4/29,5.070159681,5.201197605,5.070159681,5.130638723,63636424,6493506000.0,0.00980001,0.12095808400000001,0.12095808400000001,0.0,0.122638057,0.040319361,75.25773196,4.485528942,5.291916168,80.0,67.776512,55.14731394,93.03490811,,5.062095808599998,4.992343313360003,0.06975249523999505,1,0.02414486924742265,-0.02414486924742265
438,2008/4/30,5.140718563,5.342315369,5.140718563,5.291916168,155757869,6493506000.0,0.023986714,0.161277445,0.161277445,0.0,0.139437791,0.040319361,77.57009346,4.485528942,5.342315369,94.11764706,76.55689035,62.28383941,105.1029922,,5.156846307599998,5.002019960080002,0.1548263475199958,1,0.031434184651710995,0.031434184651710995
439,2008/5/5,5.322155689,5.392714571,5.231437126,5.301996008,93423672,6493506000.0,0.014387246999999999,0.01007984,0.01007984,0.0,0.12095808400000001,0.040319361,75.0,4.485528942,5.392714571,90.0,81.0379269,68.53520191,106.04337690000001,,5.166926147999997,5.011696606800002,0.15522954119999532,1,0.0019047618442922243,0.0019047618442922243
440,2008/5/6,5.281836327,5.281836327,5.1911177639999995,5.211277445,56062779,6493506000.0,0.008633669,-0.090718563,0.0,-0.090718563,0.048719227999999996,0.055439122,46.77419355,4.485528942,5.392714571,80.0,80.69195127,72.58745169,96.90095041,,5.1891017965999975,5.0217764471200015,0.167325349479996,1,-0.017110266183361422,-0.017110266183361422
441,2008/5/7,5.1911177639999995,5.241516966,5.03992016,5.03992016,63090438,6493506000.0,0.009715928,-0.171357285,0.0,-0.171357285,0.048719227999999996,0.058799069,45.3125,4.596407186,5.392714571,55.69620253,72.36003502,72.51164614,72.05681279,,5.195149700799998,5.017341317400001,0.17780838339999683,1,-0.03288201152375991,-0.03288201152375991
442,2008/5/8,5.029840319,5.120558882,4.989520958,5.100399202,43342521,6493506000.0,0.006674749000000001,0.060479042000000004,0.060479042000000004,0.0,0.058799069,0.043679308,57.37704918,4.989520958,5.392714571,27.5,57.40669001,67.47666076,37.26674852,,5.189101796599998,5.019357285480001,0.16974451111999755,1,0.012000000015873313,0.012000000015873313
443,2008/5/9,5.100399202,5.130638723,4.969361277,5.03992016,51357200,6493506000.0,0.007909009,-0.060479042000000004,0.0,-0.060479042000000004,0.038639388,0.053759148,41.81818182,4.969361277,5.392714571,16.66666667,43.82668223,59.59333459,12.29337752,,5.138702594999999,5.023792415240001,0.11491017975999807,1,-0.011857707525380401,-0.011857707525380401
444,2008/5/12,5.009680639,5.090319361000001,4.949201597,5.05,36267047,6493506000.0,0.005585126,0.01007984,0.01007984,0.0,0.013439787,0.053759148,20.0,4.949201597,5.392714571,22.72727273,36.79354573,51.99340497,6.393827256000001,,5.088303393399999,5.0225828344000005,0.06572055899999807,1,0.001999999936506791,0.001999999936506791
445,2008/5/13,4.929041916,5.009680639,4.868562873999999,4.979441118,53387952,6493506000.0,0.008221745,-0.070558882,0.0,-0.070558882,0.011759813999999999,0.065518962,15.2173913,4.868562873999999,5.392714571,21.15384615,31.58031254,45.18904082,4.362855966000001,,5.041936127999999,5.014115768560001,0.027820359439997944,1,-0.013972055841584008,-0.013972055841584008
446,2008/5/14,4.959281437,5.090319361000001,4.959281437,5.080239521,52641554,6493506000.0,0.008106799999999999,0.10079840300000001,0.10079840300000001,0.0,0.028559547999999997,0.050399202000000004,36.17021277,4.868562873999999,5.392714571,40.38461538,34.51508015,41.63105393,20.28313259,,5.050000000199999,5.006051896320001,0.04394810387999826,1,0.020242914939917034,0.020242914939917034
447,2008/5/15,5.100399202,5.100399202,5.029840319,5.029840319,47721195,6493506000.0,0.007349065,-0.050399202000000004,0.0,-0.050399202000000004,0.028559547999999997,0.030239521000000002,48.57142857,4.868562873999999,5.392714571,30.76923077,33.26646369,38.84285719,22.1136767,,5.035888223599999,4.9979880240400005,0.03790019955999835,1,-0.009920634999918243,-0.009920634999918243
448,2008/5/16,5.019760478999999,5.06007984,4.959281437,4.999600798,36779225,6493506000.0,0.005664001,-0.030239521000000002,0.0,-0.030239521000000002,0.018479706999999998,0.035279441,34.375,4.868562873999999,5.281836327,31.70731707,32.74674815,36.81082084,24.61860277,,5.027824351199998,4.9967784432,0.031045907999997624,1,-0.006012024056861409,-0.006012024056861409
449,2008/5/19,4.999600798,4.999600798,4.929041916,4.959281437,25771383,6493506000.0,0.003968793,-0.040319361,0.0,-0.040319361,0.018479706999999998,0.031919494,36.66666667,4.868562873999999,5.241516966,24.32432432,29.93927354,34.52030508,20.77721048,,5.009680638599997,4.9911337326,0.01854690599999742,1,-0.008064516074189343,-0.008064516074189343
450,2008/5/20,4.959281437,4.999600798,4.798003992,4.818163673,44964300,6493506000.0,0.006924503,-0.141117764,0.0,-0.141117764,0.016799734,0.055439122,23.25581395,4.798003992,5.130638723,6.0606060610000005,21.97971772,30.34010929,5.258934569,,4.9774251495999975,4.9802475050799995,-0.0028223554800019812,-1,-0.02845528445858192,-0.02845528445858192
451,2008/5/21,4.8080838319999994,4.898802395,4.687125749,4.888722555,45210290,6493506000.0,0.006962385,0.070558882,0.070558882,0.0,0.028559547999999997,0.043679308,39.53488372,4.687125749,5.130638723,45.45454545,29.804660300000002,30.16162629,29.0907283,,4.939121756399998,4.979844311479999,-0.04072255508000122,-1,0.014644351414502044,-0.014644351414502044
452,2008/5/22,4.858483034,4.868562873999999,4.798003992,4.818163673,29416344,6493506000.0,0.004530117,-0.070558882,0.0,-0.070558882,0.011759813999999999,0.055439122,17.5,4.687125749,5.100399202,31.70731707,30.43887922,30.25404393,30.80854979,,4.896786427199999,4.975812375359999,-0.07902594816000086,-1,-0.014432989642219618,0.014432989642219618
453,2008/5/23,4.828243513,4.888722555,4.74760479,4.838323353,28463135,6493506000.0,0.004383323,0.020159681000000002,0.020159681000000002,0.0,0.01511976,0.047039255,24.32432432,4.687125749,5.100399202,36.58536585,32.4877081,30.99859866,35.46592698,,4.864530938199999,4.9750059881199995,-0.11047504992000068,-1,0.004184100285544501,-0.004184100285544501
454,2008/5/26,4.818163673,4.838323353,4.72744511,4.757684631,30624929,6493506000.0,0.0047162390000000005,-0.080638723,0.0,-0.080638723,0.01511976,0.055439122,21.42857143,4.687125749,5.100399202,17.07317073,27.34952898,29.782242100000005,22.48410274,,4.824211576999998,4.97581237536,-0.1516007983600023,-1,-0.016666666552990872,0.016666666552990872
455,2008/5/27,4.73752495,4.828243513,4.72744511,4.7677644710000004,22830906,6493506000.0,0.00351596,0.01007984,0.01007984,0.0,0.016799734,0.048719227999999996,25.64102564,4.687125749,5.100399202,19.51219512,24.73708436,28.10052285,18.01020737,,4.8141317365999985,4.9846826348399995,-0.17055089824000103,-1,0.002118644000554948,-0.002118644000554948
456,2008/5/28,4.7677644710000004,4.878642715,4.72744511,4.858483034,33255679,6493506000.0,0.005121375,0.090718563,0.090718563,0.0,0.031919494,0.025199601000000002,55.88235294,4.687125749,5.06007984,45.94594595,31.80670489,29.33591686,36.74828094,,4.808083832399998,4.99355289432,-0.1854690619200019,-1,0.019027484170368814,-0.019027484170368814
457,2008/5/29,4.848403193999999,4.848403193999999,4.7677644710000004,4.7677644710000004,19300552,6493506000.0,0.002972285,-0.090718563,0.0,-0.090718563,0.020159681000000002,0.040319361,33.33333333,4.687125749,4.999600798,25.80645161,29.80662046,29.49281806,30.43422526,,4.798003991999997,4.996375249599999,-0.19837125760000163,-1,-0.01867219919574581,0.01867219919574581
458,2008/5/30,4.7677644710000004,4.818163673,4.74760479,4.798003992,18611615,6493506000.0,0.0028661890000000003,0.030239521000000002,0.030239521000000002,0.0,0.025199601000000002,0.028559547999999997,46.875,4.687125749,4.999600798,35.48387097,31.6990373,30.22822447,34.64066294,,4.789940119799998,4.995568862359999,-0.20562874256000097,-1,0.006342494723456271,-0.006342494723456271
459,2008/6/2,4.7879241519999995,4.918962076000001,4.74760479,4.858483034,37813700,6493506000.0,0.00582331,0.060479042000000004,0.060479042000000004,0.0,0.031919494,0.028559547999999997,52.77777778,4.687125749,4.918962076000001,73.91304348,45.77037269,35.40894055,66.49323698,,4.810099800399998,4.979844311479999,-0.1697445110800011,-1,0.01260504203432089,-0.01260504203432089
460,2008/6/3,4.868562873999999,4.888722555,4.7677644710000004,4.8080838319999994,24041865,6493506000.0,0.003702447,-0.050399202000000004,0.0,-0.050399202000000004,0.031919494,0.023519627,57.57575758,4.72744511,4.918962076000001,42.10526316,44.54866951,38.45551687,56.7349748,,4.818163672599998,4.96815169668,-0.14998802408000156,-1,-0.010373444066245185,0.010373444066245185
461,2008/6/4,4.798003992,4.838323353,4.72744511,4.777844311,25535543,6493506000.0,0.003932474,-0.030239521000000002,0.0,-0.030239521000000002,0.030239521000000002,0.028559547999999997,51.42857143,4.72744511,4.918962076000001,26.31578947,38.47104283,38.46069219,38.49174412,,4.802035927999998,4.958878243559999,-0.1568423155600014,-1,-0.00628930818525697,0.00628930818525697
462,2008/6/5,4.777844311,4.8080838319999994,4.717365269,4.74760479,16894336,6493506000.0,0.0026017279999999998,-0.030239521000000002,0.0,-0.030239521000000002,0.01511976,0.033599468,31.03448276,4.717365269,4.918962076000001,15.0,30.64736189,35.85624876,20.22958815,,4.798003991799998,4.94355688624,-0.14555289444000152,-1,-0.006329113933323471,0.006329113933323471
