,time,O,H,L,C,volume,outstanding_share,turnover,diff,up,down,avg_up,avg_down,rsi,lowest,highest,RSV,K,D,J,predict,5d,25d,s-l,signal,market,strategy
2954,2012/1/12,11.05647204,11.15916373,10.95378034,11.02224147,2389079,2000000000,0.00119454,-0.068461127,0.0,-0.068461127,0.11980697300000001,0.04564075099999999,72.41379309999999,10.30339964,11.26185542,75.0,72.54785943,60.7426355,96.15830729,,10.919549779999938,10.885319217999964,0.03423056199997454,1,-0.006172839762198623,0.006172839762198623
2955,2012/1/13,11.02224147,11.0907026,10.7141664,10.81685809,2866721,2000000000,0.00143336,-0.205383381,0.0,-0.205383381,0.11980697300000001,0.062756033,65.625,10.30339964,11.26185542,53.57142857,66.22238248,62.56921783,73.52871178,,10.98801090799994,10.855196321999962,0.1328145859999772,1,-0.01863354024306285,-0.01863354024306285
2956,2012/1/16,10.81685809,10.81685809,10.61147471,10.67993584,1633779,2000000000,0.00081689,-0.136922254,0.0,-0.136922254,0.11980697300000001,0.085576409,58.33333333,10.30339964,11.26185542,39.28571429,57.24349308,60.79397625,50.14252675,,10.960626457999942,10.82096575839996,0.13966069959998073,1,-0.012658227450222492,-0.012658227450222492
2957,2012/1/17,10.7141664,11.19339429,10.61147471,11.12493316,4397039,2000000000,0.00219852,0.44499732700000005,0.44499732700000005,0.0,0.136922254,0.085576409,61.53846154,10.30339964,11.26185542,85.71428571,66.73375729,62.77390326,74.65346535,,10.946934231999942,10.807273532799961,0.1396606991999807,1,0.04166666604244318,0.04166666604244318
2958,2012/1/18,11.15916373,11.26185542,10.95378034,10.95378034,4524652,2000000000,0.0022623260000000003,-0.171152818,0.0,-0.171152818,0.07416622099999999,0.114101879,39.39393939,10.30339964,11.26185542,67.85714286,67.10821915,64.21867522,72.88730699,,10.91954977999994,10.78673519439996,0.13281458559998072,1,-0.015384615578220684,-0.015384615578220684
2959,2012/1/19,10.95378034,11.15916373,10.85108865,11.12493316,3546978,2000000000,0.0017734889999999998,0.171152818,0.171152818,0.0,0.102691691,0.096986597,51.42857143,10.40609133,11.26185542,84.0,72.73881276,67.05872107,84.09899615,,10.94008811799994,10.78810441679996,0.1519837011999794,1,0.0156250001997027,0.0156250001997027
2960,2012/1/20,11.12493316,11.22762485,11.05647204,11.19339429,3378952,2000000000,0.001689476,0.068461127,0.068461127,0.0,0.114101879,0.085576409,57.14285714,10.61147471,11.26185542,89.47368421,78.31710325,70.81151513,93.32827948,,11.01539535799994,10.799058197199962,0.2163371607999789,1,0.006153846411064645,0.006153846411064645
2961,2012/1/30,11.19339429,11.22762485,11.02224147,11.05647204,2426328,2000000000,0.0012131639999999999,-0.136922254,0.0,-0.136922254,0.114101879,0.07416622099999999,60.60606061,10.61147471,11.26185542,68.42105263,75.01841971,72.21381666,80.62762581,,11.090702597999941,10.81822731279996,0.272475285199981,1,-0.012232415516920114,-0.012232415516920114
2962,2012/1/31,11.02224147,11.0907026,10.88531922,10.95378034,1732907,2000000000,0.0008664539999999999,-0.102691691,0.0,-0.102691691,0.114101879,0.068461127,62.5,10.61147471,11.26185542,52.63157895,67.55613945,70.66125759,61.34590319,,11.056472033999942,10.82233498039996,0.23413705359998183,1,-0.00928792653103827,-0.00928792653103827
2963,2012/2/1,11.05647204,11.05647204,10.91954978,10.95378034,1657182,2000000000,0.000828591,0.0,0.0,0.0,0.039935658,0.068461127,36.84210526,10.61147471,11.26185542,52.63157895,62.58128595,67.96793371,51.80799044,,11.05647203399994,10.82370420279996,0.2327678311999808,1,0.0,0.0
2964,2012/2/2,10.91954978,11.0907026,10.88531922,11.0907026,2745908,2000000000,0.001372954,0.136922254,0.136922254,0.0,0.062756033,0.039935658,61.11111111,10.61147471,11.26185542,73.68421053,66.28226081,67.40604274,64.03469694,,11.049625921999942,10.833288760799958,0.21633716119998425,1,0.012500000524932942,0.012500000524932942
2965,2012/2/3,11.05647204,11.19339429,10.98801091,11.12493316,3514623,2000000000,0.0017573110000000001,0.034230564,0.034230564,0.0,0.039935658,0.039935658,50.0,10.61147471,11.26185542,78.94736842,70.50396335,68.43868294,74.63452415,,11.03593369599994,10.849719431199958,0.1862142647999825,1,0.0030864194302711034,0.0030864194302711034
2966,2012/2/6,11.12493316,11.19339429,11.0907026,11.12493316,3002703,2000000000,0.001501352,0.0,0.0,0.0,0.02852547,0.039935658,41.66666667,10.85108865,11.26185542,66.66666667,69.22486445,68.70074345,70.27310647,,11.04962591999994,10.871626991599959,0.17799892839998144,1,0.0,0.0
2967,2012/2/7,11.12493316,11.12493316,10.88531922,10.91954978,2943827,2000000000,0.001471914,-0.205383381,0.0,-0.205383381,0.02852547,0.051345845,35.71428571,10.85108865,11.22762485,18.18181818,52.2105157,63.20400086,30.22354536,,11.042779807999938,10.881211549199959,0.1615682587999796,1,-0.018461538334311967,-0.018461538334311967
2968,2012/2/8,10.95378034,11.12493316,10.88531922,11.12493316,3338209,2000000000,0.001669105,0.205383381,0.205383381,0.0,0.062756033,0.034230564,64.70588235,10.88531922,11.22762485,70.0,58.1403438,61.51611518,51.38880104,,11.07701037199994,10.89627299719996,0.1807373747999801,1,0.018808777297409707,0.018808777297409707
2969,2012/2/9,11.12493316,11.29608598,11.0907026,11.19339429,6389715,2000000000,0.003194858,0.068461127,0.068461127,0.0,0.07416622099999999,0.034230564,68.42105263,10.88531922,11.29608598,75.0,63.760229200000005,62.26415318,66.75238123,,11.097548709999941,10.92091900279996,0.1766297071999805,1,0.006153846411064645,0.006153846411064645
2970,2012/2/10,11.19339429,11.33031654,11.0907026,11.29608598,6056908,2000000000,0.0030284540000000003,0.102691691,0.102691691,0.0,0.068461127,0.034230564,66.66666667,10.88531922,11.33031654,92.30769231,73.27605023,65.93478553,87.95857964,,11.131779273999943,10.94967267599996,0.18210659799998297,1,0.009174311861036122,0.009174311861036122
